row,col,map_x,map_y,similarity,R_mean,R_std,G_mean,G_std,B_mean,B_std,GLCM_contrast,GLCM_homogeneity,GLCM_energy,GLCM_correlation,edge_density,DSM_mean,DSM_std,DSM_roughness,pct_ceramic,pct_fiber,pct_paved_road,pct_exposed_soil,pct_vegetation,informality_idx,formality_idx
500,800,187198.7638,8951191.8997,0.289745,129.123947,18.528872,120.081276,18.050816,107.839050,18.084919,8.354728,0.390091,0.104904,0.794171,0.201525,28.749231,15.941005,7.209816,0.198700,0.039650,0.009875,0.104875,0.633925,0.343225,0.643800
500,900,187248.7638,8951191.8997,0.301930,124.828850,17.513973,117.495926,17.029522,106.960602,17.626089,7.373014,0.413286,0.108012,0.794476,0.186000,28.602150,16.354830,7.362589,0.136600,0.065400,0.016350,0.049625,0.724175,0.251625,0.740525
500,1000,187298.7638,8951191.8997,0.302339,126.576653,21.381575,119.725700,19.459131,105.472221,21.364023,8.731956,0.388668,0.089456,0.824642,0.226075,25.229389,14.999932,6.816463,0.144075,0.039925,0.009300,0.085250,0.708275,0.269250,0.717575
500,1100,187348.7638,8951191.8997,0.269411,129.371582,23.229101,122.192047,20.594458,105.155525,23.595518,9.166620,0.368534,0.083827,0.841609,0.236950,20.642012,13.908724,5.835235,0.137300,0.015350,0.003275,0.129000,0.699225,0.281650,0.702500
500,1200,187398.7638,8951191.8997,0.337428,128.622269,26.947653,122.125603,23.067183,104.296974,26.093039,10.102556,0.356195,0.077756,0.863218,0.250725,18.586384,13.634961,5.121628,0.128900,0.010600,0.002050,0.148700,0.695850,0.288200,0.697900
500,1300,187448.7638,8951191.8997,0.218864,131.385101,26.578930,124.121300,23.054497,107.341248,25.454912,9.414700,0.383374,0.082479,0.870864,0.238725,17.680996,13.206241,4.696189,0.128850,0.017125,0.002450,0.157925,0.676825,0.303900,0.679275
500,1400,187498.7638,8951191.8997,0.161861,130.971893,17.951668,121.887672,17.249601,107.777100,17.121679,5.814766,0.462194,0.118189,0.845934,0.138750,18.857046,13.766309,4.628080,0.086825,0.014450,0.001850,0.113775,0.773125,0.215050,0.774975
500,1500,187548.7638,8951191.8997,0.211612,126.381500,13.094153,117.355652,12.750349,102.280373,12.363842,4.286263,0.498102,0.139408,0.790020,0.079975,18.308140,13.596819,4.592851,0.050650,0.004175,0.000375,0.072050,0.870550,0.126875,0.870925
500,1600,187598.7638,8951191.8997,0.199651,130.629227,25.190010,121.478104,23.556475,105.857750,23.881491,8.050304,0.472608,0.120827,0.886734,0.105750,16.223494,12.171696,4.517150,0.075450,0.028400,0.009625,0.099400,0.780725,0.203250,0.790350
500,1700,187648.7638,8951191.8997,0.547914,134.444824,36.164627,123.869476,34.088985,110.426003,31.889690,19.234308,0.397824,0.071331,0.866870,0.203200,18.924147,12.264027,5.404617,0.232075,0.050250,0.014425,0.183275,0.506800,0.465600,0.521225
500,1800,187698.7638,8951191.8997,0.809879,130.685120,40.986519,120.940002,37.302441,109.179176,33.628605,23.794283,0.360687,0.057236,0.864761,0.253575,23.574923,14.180866,6.471335,0.306225,0.053900,0.014400,0.218850,0.395125,0.578975,0.409525
600,0,186798.7638,8951141.8997,0.242741,125.107353,22.929157,121.394524,19.794254,105.776772,21.114384,10.458572,0.391476,0.102186,0.802512,0.173350,-293.168579,1728.800415,29.015823,0.023250,0.026900,0.003600,0.070100,0.865775,0.120250,0.869375
600,100,186848.7638,8951141.8997,0.243379,126.190926,27.003860,123.721451,22.771381,105.344826,24.887152,12.094228,0.382629,0.085991,0.830319,0.204600,15.063951,10.041383,3.914343,0.046700,0.031400,0.006600,0.094650,0.805375,0.172750,0.811975
600,200,186898.7638,8951141.8997,0.455471,119.975723,30.558096,123.543777,24.398310,98.910774,26.901089,14.111588,0.339134,0.069706,0.832700,0.268450,14.145644,9.467301,3.935037,0.045900,0.020900,0.005550,0.071675,0.846125,0.138475,0.851675
600,300,186948.7638,8951141.8997,0.550986,113.663177,29.720329,122.551971,25.536100,91.409676,25.129028,16.510931,0.301610,0.061764,0.807290,0.320450,17.971407,11.987031,4.953431,0.014275,0.014300,0.004225,0.023175,0.937500,0.051750,0.941725
600,400,186998.7638,8951141.8997,0.540779,114.350021,28.191502,122.283752,24.613474,91.415154,22.584038,17.392534,0.299052,0.061124,0.774651,0.324275,23.588499,13.551373,6.192461,0.003175,0.009725,0.004425,0.038400,0.936025,0.051300,0.940450
600,500,187048.7638,8951141.8997,0.513653,115.041801,29.274925,120.681801,23.520935,95.559479,23.799803,15.142360,0.328129,0.065042,0.800527,0.292950,24.832747,13.763355,6.486200,0.029900,0.009775,0.003625,0.068750,0.878000,0.108425,0.881625
600,600,187098.7638,8951141.8997,0.335991,131.517944,30.905216,129.041031,24.709318,109.576775,27.535112,14.319854,0.331768,0.068183,0.836344,0.288375,22.683880,14.209651,6.152443,0.116175,0.019650,0.005100,0.160675,0.659600,0.296500,0.664700
600,700,187148.7638,8951141.8997,0.345016,138.950882,24.888958,130.033218,23.679375,114.930252,24.260315,14.352519,0.327184,0.073860,0.800290,0.289175,23.875927,15.066839,6.278482,0.196000,0.025625,0.004800,0.189900,0.540675,0.411525,0.545475
600,800,187198.7638,8951141.8997,0.316544,133.210648,21.155832,124.705727,20.594019,111.675629,21.128340,12.130104,0.354834,0.086082,0.772892,0.254400,27.218868,15.568235,6.641911,0.171150,0.054225,0.012675,0.110750,0.628200,0.336125,0.640875
600,900,187248.7638,8951141.8997,0.280029,129.406830,21.850428,122.656822,20.140713,109.106651,21.606779,10.572606,0.376218,0.091128,0.798085,0.223050,27.192987,16.128447,6.410081,0.144650,0.057125,0.014625,0.076075,0.689950,0.277850,0.704575
600,1000,187298.7638,8951141.8997,0.357557,126.515121,26.771748,122.608574,22.441196,104.397499,24.844128,11.838054,0.355493,0.078091,0.828434,0.247900,25.794479,15.777711,6.390608,0.137575,0.028575,0.007150,0.101825,0.707550,0.267975,0.714700
600,1100,187348.7638,8951141.8997,0.553340,122.948174,30.588789,122.180023,25.000757,101.787453,27.047634,16.702618,0.322520,0.066355,0.808170,0.271100,23.546549,14.548022,6.177058,0.087800,0.028850,0.007050,0.099850,0.757350,0.216500,0.764400
600,1200,187398.7638,8951141.8997,0.566618,119.671799,31.531517,119.815102,26.241800,98.522453,27.314085,16.588717,0.323444,0.065647,0.823576,0.276300,20.064032,13.655955,5.412500,0.049725,0.019925,0.004650,0.092175,0.816900,0.161825,0.821550
600,1300,187448.7638,8951141.8997,0.474208,125.908928,31.477251,122.934128,26.727701,102.403099,28.718500,13.085413,0.338009,0.066277,0.866450,0.287350,17.154875,13.152712,4.637786,0.070525,0.016625,0.004500,0.133750,0.750750,0.220900,0.755250
600,1400,187498.7638,8951141.8997,0.214799,129.402756,23.236387,122.102654,21.019600,105.650703,22.036594,9.460635,0.394327,0.093144,0.837368,0.218825,20.066519,16.002817,4.656577,0.088625,0.013800,0.003550,0.126725,0.751800,0.229150,0.755350
600,1500,187548.7638,8951141.8997,0.163559,131.228943,21.380514,122.462799,19.863129,106.138649,19.631094,7.702774,0.431356,0.108716,0.847711,0.159400,23.520470,17.246960,5.096077,0.072425,0.009475,0.002625,0.134275,0.768400,0.216175,0.771025
600,1600,187598.7638,8951141.8997,0.255241,138.994705,35.461830,129.966568,32.632324,113.921898,32.368126,13.826191,0.402986,0.075548,0.899562,0.195150,21.636948,15.828496,5.136270,0.114425,0.040350,0.014000,0.204400,0.593550,0.359175,0.607550
600,1700,187648.7638,8951141.8997,0.577147,141.042694,42.319794,130.832703,38.777878,117.142578,36.502209,20.697971,0.367842,0.055726,0.891811,0.248500,21.632299,14.138989,5.623618,0.234600,0.059950,0.019775,0.254250,0.401725,0.548800,0.421500
600,1800,187698.7638,8951141.8997,0.696367,138.192856,41.170086,126.103653,38.224785,115.429878,33.984756,24.048031,0.366999,0.057829,0.867798,0.247900,25.984015,15.206609,6.250294,0.347925,0.062850,0.020800,0.243875,0.311250,0.654650,0.332050
700,0,186798.7638,8951091.8997,0.313470,128.668900,14.995437,121.685303,14.515161,107.429703,13.332179,10.526906,0.362656,0.114990,0.595254,0.169525,-340.979858,1849.536377,28.881102,0.021950,0.011350,0.001275,0.090525,0.868850,0.123825,0.870125
700,100,186848.7638,8951091.8997,0.261243,131.385971,18.713675,123.537453,18.143707,109.274200,17.212511,11.391432,0.366590,0.103666,0.723103,0.184375,13.720273,9.613847,3.631778,0.059100,0.018600,0.002325,0.117400,0.792375,0.195100,0.794700
700,200,186898.7638,8951091.8997,0.345575,127.110252,29.140421,124.546600,24.499092,105.178673,26.937214,14.274675,0.343881,0.077616,0.827906,0.245625,14.586414,9.568840,3.925059,0.072975,0.021550,0.002800,0.096125,0.794800,0.190650,0.797600
700,300,186948.7638,8951091.8997,0.453426,124.391228,31.641735,127.153198,26.113569,100.281822,29.037464,15.527484,0.322566,0.062713,0.837353,0.286400,18.360594,11.460352,4.877485,0.032750,0.021875,0.008375,0.079275,0.844725,0.133900,0.853100
700,400,186998.7638,8951091.8997,0.423685,120.747704,30.505251,126.476227,24.938839,96.123375,24.812305,15.633790,0.332621,0.063589,0.815512,0.264325,21.682154,12.892449,5.530188,0.010825,0.014475,0.009975,0.074900,0.879075,0.100200,0.889050
700,500,187048.7638,8951091.8997,0.536857,108.690651,28.315531,120.213173,25.128424,87.631424,19.812872,18.077099,0.314237,0.061600,0.768481,0.285350,21.852440,13.519816,5.611491,0.004775,0.004375,0.003900,0.021800,0.961175,0.030950,0.965075
700,600,187098.7638,8951091.8997,0.539482,120.241676,33.440208,125.904251,27.219486,98.783051,28.688377,16.701006,0.311584,0.059300,0.838158,0.303600,21.261257,14.325134,5.521279,0.032775,0.020675,0.006225,0.088325,0.824600,0.141775,0.830825
700,700,187148.7638,8951091.8997,0.223915,127.362572,31.194138,124.384247,27.059288,108.636375,26.112631,11.630867,0.413139,0.101255,0.879568,0.239800,24.089960,15.727338,6.065652,0.072700,0.027700,0.006450,0.125900,0.734800,0.226300,0.741250
700,800,187198.7638,8951091.8997,0.258489,122.479874,26.279856,119.285751,23.303467,105.588623,20.726728,9.773835,0.459131,0.126170,0.856812,0.199550,27.652393,15.577961,6.638927,0.074150,0.027875,0.006100,0.072350,0.802500,0.174375,0.808600
700,900,187248.7638,8951091.8997,0.433661,120.483871,28.405151,120.999275,23.403494,100.869652,24.332655,13.878214,0.360682,0.075360,0.812472,0.255925,28.155390,16.552580,6.427838,0.067525,0.031225,0.008900,0.060025,0.816600,0.158775,0.825500
700,1000,187298.7638,8951091.8997,0.561092,117.088371,31.121288,121.331451,24.877632,95.393822,25.952440,15.831970,0.309941,0.061948,0.816547,0.298175,28.644697,17.690685,6.608869,0.040025,0.019550,0.006850,0.071000,0.851100,0.130575,0.857950
700,1100,187348.7638,8951091.8997,0.645570,114.890724,33.415318,120.509071,27.812078,93.621323,28.056456,20.460655,0.287450,0.054848,0.805338,0.317950,26.244810,16.086264,6.551014,0.014225,0.024775,0.007200,0.066775,0.871450,0.105775,0.878650
700,1200,187398.7638,8951091.8997,0.648156,115.767273,32.530769,119.477173,27.497520,94.106071,27.444105,20.080744,0.288108,0.056776,0.801441,0.321350,21.014643,13.590378,5.791236,0.018275,0.023675,0.006550,0.075500,0.860175,0.117450,0.866725
700,1300,187448.7638,8951091.8997,0.549816,121.899223,30.292244,121.258049,26.018372,97.406776,26.820688,14.272652,0.313315,0.061275,0.841646,0.314725,18.188238,12.875696,5.117786,0.041075,0.014750,0.004475,0.113850,0.809050,0.169675,0.813525
700,1400,187498.7638,8951091.8997,0.379275,127.978928,27.100079,122.835899,23.717443,102.979622,24.546791,12.686353,0.340761,0.071997,0.830028,0.283100,21.943209,16.354885,5.181397,0.061025,0.015175,0.003425,0.154675,0.754075,0.230875,0.757500
700,1500,187548.7638,8951091.8997,0.305727,133.976349,31.147131,126.605225,28.686596,109.894875,28.259478,16.694134,0.354566,0.066914,0.842280,0.253825,28.451263,18.287741,5.724264,0.083075,0.032975,0.006775,0.207325,0.655625,0.323375,0.662400
700,1600,187598.7638,8951091.8997,0.673652,134.014420,39.820614,127.664726,35.679085,111.568901,35.043030,22.026363,0.333614,0.051568,0.867555,0.273750,29.304113,16.914013,6.079755,0.129800,0.047550,0.014850,0.215125,0.561250,0.392475,0.576100
700,1700,187648.7638,8951091.8997,0.897120,126.908951,42.147362,121.686272,36.164246,107.009850,34.667545,22.837297,0.318500,0.051911,0.867903,0.287350,28.679050,15.940961,6.168667,0.197800,0.044575,0.017525,0.151425,0.563300,0.393800,0.580825
700,1800,187698.7638,8951091.8997,0.950993,128.537674,40.646812,119.710197,36.857822,110.315247,34.727509,26.356274,0.322992,0.054881,0.846609,0.277100,29.498699,16.906355,6.108153,0.341000,0.073450,0.023550,0.119625,0.428900,0.534075,0.452450
800,0,186798.7638,8951041.8997,0.373186,130.577072,16.718418,123.880753,16.452370,105.252625,14.586448,14.254222,0.307164,0.096956,0.566492,0.240125,-388.320251,1963.070923,28.711115,0.013075,0.004225,0.000550,0.092175,0.886800,0.109475,0.887350
800,100,186848.7638,8951041.8997,0.329594,132.821243,17.850735,125.047096,17.683216,108.064850,16.347528,12.904281,0.326858,0.098043,0.662562,0.216500,14.542242,11.090193,3.828016,0.046200,0.008400,0.001125,0.128925,0.808250,0.183525,0.809375
800,200,186898.7638,8951041.8997,0.308295,127.522675,26.551262,123.143799,22.884295,103.869576,23.682947,13.220581,0.346598,0.081912,0.812991,0.223900,18.706457,13.498016,4.811446,0.058350,0.010150,0.001325,0.106475,0.811550,0.174975,0.812875
800,300,186948.7638,8951041.8997,0.217542,129.173904,30.198910,128.174683,25.515337,103.420822,26.953321,12.554022,0.370395,0.071278,0.859940,0.221450,22.207361,14.240707,5.721102,0.029825,0.015000,0.006700,0.113675,0.821650,0.158500,0.828350
800,400,186998.7638,8951041.8997,0.213687,127.509949,31.847567,129.650406,25.207834,101.397400,27.125647,12.221087,0.376335,0.071585,0.866129,0.211925,23.817915,14.276918,6.073852,0.016450,0.013875,0.008950,0.130200,0.818400,0.160525,0.827350
800,500,187048.7638,8951041.8997,0.519403,115.408051,31.451403,123.686623,27.232189,90.215622,23.881382,18.343836,0.318632,0.059190,0.807297,0.277700,24.261103,14.800627,6.119418,0.007225,0.005675,0.003525,0.051125,0.924675,0.064025,0.928200
800,600,187098.7638,8951041.8997,0.502690,119.366974,30.034956,124.723251,26.234447,92.519226,23.276585,17.965446,0.309154,0.063450,0.794163,0.298775,25.105503,15.347787,6.249666,0.007550,0.009375,0.003000,0.051350,0.921475,0.068275,0.924475
800,700,187148.7638,8951041.8997,0.302675,122.910172,33.839581,122.089378,28.916718,100.365723,26.643875,12.116966,0.425666,0.115562,0.889489,0.221750,28.095394,15.546984,6.814827,0.022975,0.013825,0.003150,0.103500,0.846200,0.140300,0.849350
800,800,187198.7638,8951041.8997,0.293796,120.613777,32.939278,119.423775,29.138847,101.567650,26.016016,10.580507,0.478476,0.143051,0.901948,0.182225,30.285187,15.622669,7.138654,0.023825,0.019275,0.003550,0.079000,0.862875,0.122100,0.866425
800,900,187248.7638,8951041.8997,0.413164,121.833176,31.151852,122.550377,26.679852,101.296799,27.245676,14.322233,0.367718,0.074283,0.848792,0.258000,29.812176,17.163054,6.740769,0.038000,0.031775,0.008375,0.071475,0.831025,0.141250,0.839400
800,1000,187298.7638,8951041.8997,0.596743,127.014923,35.117451,128.194382,29.433338,105.891022,33.433228,17.294426,0.298551,0.056858,0.857337,0.312000,27.054544,18.951973,6.127536,0.044650,0.063900,0.023825,0.083475,0.742975,0.192025,0.766800
800,1100,187348.7638,8951041.8997,0.599436,128.431824,34.467213,128.021027,30.001154,106.734901,33.781021,17.179457,0.299384,0.057029,0.859688,0.309750,23.023039,17.926775,5.539903,0.044225,0.074900,0.029325,0.080275,0.727950,0.199400,0.757275
800,1200,187398.7638,8951041.8997,0.535797,127.497902,28.846910,124.678276,25.360550,105.408302,27.741911,14.961579,0.311306,0.064858,0.824731,0.299325,18.878376,14.777448,4.829680,0.071125,0.065000,0.020275,0.098825,0.722000,0.234950,0.742275
800,1300,187448.7638,8951041.8997,0.543851,128.246719,29.375257,124.783852,26.623577,104.070824,28.412643,14.265507,0.313382,0.061848,0.844428,0.309325,17.409557,13.444216,4.459180,0.083625,0.047350,0.010850,0.113950,0.716900,0.244925,0.727750
800,1400,187498.7638,8951041.8997,0.585137,133.709427,34.190067,128.678223,31.750147,109.332451,32.410542,18.044447,0.311222,0.054354,0.860309,0.309275,21.502857,15.087400,4.892302,0.092600,0.039675,0.015800,0.179925,0.635200,0.312200,0.651000
800,1500,187548.7638,8951041.8997,0.663481,138.233231,37.924023,131.119232,36.917946,117.205597,35.691742,25.836193,0.319382,0.049543,0.846534,0.282575,28.053488,16.624084,5.572606,0.149275,0.073825,0.038450,0.190300,0.503375,0.413400,0.541825
800,1600,187598.7638,8951041.8997,0.800609,133.920670,39.397575,127.205978,37.774326,114.423073,36.868744,25.941214,0.329687,0.051026,0.853514,0.277225,29.918694,16.081768,6.227079,0.194325,0.072325,0.038650,0.127675,0.507500,0.394325,0.546150
800,1700,187648.7638,8951041.8997,0.898647,125.314629,39.650803,120.373573,35.846684,107.908974,34.268372,21.277729,0.333704,0.055573,0.870086,0.274625,29.212675,15.638516,6.389616,0.217175,0.048175,0.024250,0.080200,0.562600,0.345550,0.586850
800,1800,187698.7638,8951041.8997,0.886145,128.446945,40.925323,121.408852,37.993130,112.553497,35.706627,23.118626,0.339552,0.055275,0.871725,0.262050,28.279438,16.779039,6.084710,0.308475,0.074750,0.027700,0.109775,0.433500,0.493000,0.461200
900,0,186798.7638,8950991.8997,0.287798,133.151001,19.792572,127.198151,18.723173,105.285248,18.353102,14.306452,0.330377,0.101410,0.681570,0.215300,-434.108398,2069.644775,28.769403,0.009375,0.002800,0.000425,0.089500,0.882500,0.101675,0.882925
900,100,186848.7638,8950991.8997,0.230450,134.405823,19.901957,127.975174,18.669037,107.050423,18.982010,12.622506,0.352625,0.110980,0.719369,0.175975,16.821173,11.755061,4.436020,0.022775,0.002900,0.000575,0.116350,0.837025,0.142025,0.837600
900,200,186898.7638,8950991.8997,0.290580,125.689926,24.764627,123.166023,20.933281,98.826973,21.886538,12.178607,0.362157,0.093215,0.796789,0.206125,20.555504,14.073651,5.416628,0.025750,0.004550,0.000475,0.085375,0.871450,0.115675,0.871925
900,300,186948.7638,8950991.8997,0.372530,121.324524,27.981636,123.980278,24.074280,92.953796,23.258297,12.944964,0.359314,0.070851,0.831451,0.241350,24.910330,15.510955,6.381034,0.011825,0.003625,0.000275,0.057725,0.918900,0.073175,0.919175
900,400,186998.7638,8950991.8997,0.411161,119.442924,29.708525,124.843575,24.836956,90.595222,23.468161,15.130857,0.351169,0.066168,0.817846,0.245250,28.906656,15.401394,7.115806,0.006400,0.002475,0.000325,0.065200,0.920525,0.074075,0.920850
900,500,187048.7638,8950991.8997,0.460441,115.894699,29.197546,121.447624,26.154682,87.273376,21.919163,16.611834,0.357842,0.070872,0.804613,0.253275,29.117867,16.229847,7.030481,0.002750,0.003450,0.000375,0.034725,0.953900,0.040925,0.954275
900,600,187098.7638,8950991.8997,0.394835,122.601852,28.662056,123.160698,26.194849,91.588974,22.562916,15.969217,0.373175,0.080116,0.811355,0.258975,27.235903,16.276463,6.739054,0.009725,0.005325,0.000250,0.044725,0.936475,0.059775,0.936725
900,700,187148.7638,8950991.8997,0.309260,133.147842,33.307449,127.797874,28.845442,102.369476,29.094137,16.005417,0.361338,0.073784,0.856626,0.257300,27.274893,15.765327,7.005187,0.079425,0.010925,0.000900,0.148025,0.749950,0.238375,0.750850
900,800,187198.7638,8950991.8997,0.150882,135.714951,31.607758,128.349350,28.325319,109.405197,28.528332,14.036578,0.373766,0.077176,0.867013,0.228200,27.580128,16.474888,7.203098,0.114475,0.024925,0.005175,0.161100,0.675200,0.300500,0.680375
900,900,187248.7638,8950991.8997,0.194149,131.110504,27.467691,125.337852,25.402285,107.963127,26.894800,12.096295,0.368782,0.079588,0.856101,0.239425,24.053850,17.275150,6.143042,0.082675,0.035925,0.009425,0.112000,0.735975,0.230600,0.745400
900,1000,187298.7638,8950991.8997,0.468456,131.403900,31.104586,126.681427,29.089565,110.595978,31.853983,14.211845,0.326001,0.066303,0.872180,0.280875,18.007393,16.909092,4.449677,0.060650,0.076725,0.032025,0.092500,0.694950,0.229875,0.726975
900,1100,187348.7638,8950991.8997,0.477513,132.552032,28.896484,127.580322,27.683208,114.449951,29.814131,13.930434,0.320086,0.066209,0.858765,0.289750,14.808410,15.602645,3.622266,0.055950,0.120575,0.050400,0.074475,0.656025,0.251000,0.706425
900,1200,187398.7638,8950991.8997,0.387123,131.518906,23.656292,125.725998,22.390337,114.217125,23.142622,11.656969,0.336238,0.075496,0.816195,0.282675,13.853131,14.410266,3.258994,0.095925,0.107325,0.032150,0.089350,0.650150,0.292600,0.682300
900,1300,187448.7638,8950991.8997,0.593694,130.736206,32.946072,125.697502,30.696196,110.508377,31.424334,15.551912,0.329837,0.062037,0.870933,0.292725,14.100486,13.953559,3.214680,0.110975,0.064275,0.011725,0.109225,0.652500,0.284475,0.664225
900,1400,187498.7638,8950991.8997,0.597628,137.184357,39.914867,131.181198,37.293907,113.705727,36.757023,20.282442,0.315631,0.049806,0.885323,0.279700,20.267504,15.391477,4.290462,0.119125,0.042725,0.016800,0.224875,0.538875,0.386725,0.555675
900,1500,187548.7638,8950991.8997,0.556435,143.233643,38.306847,134.780197,37.433098,120.810974,35.361118,23.440018,0.318843,0.049666,0.863242,0.257950,26.590485,14.986203,5.552767,0.190100,0.056900,0.042550,0.244025,0.400275,0.491025,0.442825
900,1600,187598.7638,8950991.8997,0.695057,137.445419,37.040874,129.202896,36.529758,117.507698,34.662735,22.329826,0.329219,0.052773,0.862480,0.271175,27.068390,14.517174,6.270480,0.232775,0.057075,0.039450,0.148400,0.442625,0.438250,0.482075
900,1700,187648.7638,8950991.8997,0.888219,131.119202,38.542290,122.534348,36.055786,112.194275,33.704063,21.587378,0.333673,0.054392,0.867331,0.270725,27.859829,15.000731,6.723382,0.286325,0.053300,0.026975,0.105775,0.458550,0.445400,0.485525
900,1800,187698.7638,8950991.8997,0.803846,134.148132,40.539486,123.248375,38.349445,114.980522,35.107174,23.155897,0.353436,0.056326,0.871834,0.249575,28.975550,16.072460,6.763995,0.390150,0.072225,0.032025,0.130025,0.329475,0.592400,0.361500
1000,0,186798.7638,8950941.8997,0.155390,136.159470,24.927942,130.166153,23.001572,107.927574,24.061047,11.999676,0.385800,0.117381,0.828188,0.152975,-477.356415,2170.614746,29.541868,0.014025,0.007325,0.001075,0.105175,0.823800,0.126525,0.824875
1000,100,186848.7638,8950941.8997,0.143171,134.660507,23.157206,129.066528,20.772516,106.046600,22.316349,11.074782,0.392430,0.127170,0.809966,0.140675,19.655970,13.145453,4.982014,0.009350,0.001775,0.000250,0.107700,0.843900,0.118825,0.844150
1000,200,186898.7638,8950941.8997,0.259533,124.901299,23.656538,123.437675,19.588537,95.566948,21.313057,10.347733,0.385411,0.103094,0.806804,0.182325,19.276819,13.450057,5.304599,0.013225,0.002650,0.000400,0.074025,0.898825,0.089900,0.899225
1000,300,186948.7638,8950941.8997,0.351023,120.203278,24.107409,122.659073,20.672890,89.392975,20.296675,10.739198,0.368067,0.083307,0.810311,0.235350,22.250172,15.148059,6.279355,0.012975,0.002250,0.000475,0.049525,0.930075,0.064750,0.930550
1000,400,186998.7638,8950941.8997,0.345824,121.436775,24.838352,124.600250,21.381018,89.345222,20.480444,12.777342,0.368311,0.082153,0.787990,0.228050,28.445213,16.483421,7.360630,0.007550,0.002075,0.000550,0.039475,0.945650,0.049100,0.946200
1000,500,187048.7638,8950941.8997,0.287575,123.315575,25.806700,124.489952,23.181925,91.114899,21.986349,11.556632,0.407589,0.089473,0.830777,0.196225,30.363222,17.230602,7.415061,0.012475,0.005150,0.001150,0.032350,0.941975,0.049975,0.943125
1000,600,187098.7638,8950941.8997,0.261603,125.831726,26.392248,123.308800,24.951496,93.202652,23.985640,11.221947,0.440955,0.101637,0.855260,0.190925,26.632912,16.879034,6.917910,0.024800,0.007900,0.001100,0.046500,0.912600,0.079200,0.913700
1000,700,187148.7638,8950941.8997,0.227446,131.539505,27.969898,126.174927,25.132055,99.418976,27.068474,13.559307,0.392985,0.087213,0.838480,0.219975,25.006617,15.514593,7.182882,0.077475,0.009650,0.001050,0.105975,0.794200,0.193100,0.795250
1000,800,187198.7638,8950941.8997,0.131950,136.309845,23.575975,128.230194,21.520397,108.357498,23.275282,11.556387,0.375081,0.094131,0.809834,0.212125,25.782553,16.377298,7.280177,0.124675,0.013325,0.003275,0.142425,0.698775,0.280425,0.702050
1000,900,187248.7638,8950941.8997,0.169778,131.524475,23.286734,124.521873,21.582233,107.662674,22.988157,10.252522,0.377934,0.092599,0.830863,0.219775,23.662752,16.540241,6.140766,0.087300,0.024150,0.008800,0.115300,0.742925,0.226750,0.751725
1000,1000,187298.7638,8950941.8997,0.408657,129.767151,26.161222,125.786247,25.081442,111.698975,27.657026,12.243036,0.333089,0.070322,0.848465,0.281250,20.847162,17.564960,4.919098,0.034875,0.100000,0.062825,0.066100,0.711525,0.200975,0.774350
1000,1100,187348.7638,8950941.8997,0.422058,130.639694,22.857780,126.967575,22.338917,117.325226,23.645897,11.307391,0.329100,0.071230,0.820103,0.297625,16.221848,16.594364,3.881863,0.023925,0.151625,0.080550,0.052800,0.671400,0.228350,0.751950
1000,1200,187398.7638,8950941.8997,0.289292,135.104843,27.361614,129.539169,25.737495,119.289322,24.395565,12.486610,0.345725,0.073484,0.851437,0.274550,9.656172,11.524059,2.526870,0.062500,0.097975,0.030150,0.114900,0.639900,0.275375,0.670050
1000,1300,187448.7638,8950941.8997,0.549837,133.066895,39.230888,128.464081,36.060787,114.651978,35.610962,17.358349,0.343934,0.057159,0.897003,0.271300,10.157856,12.465963,2.471872,0.087475,0.048525,0.012400,0.128850,0.621900,0.264850,0.634300
1000,1400,187498.7638,8950941.8997,0.679425,131.207657,43.056881,127.240776,38.990437,111.305779,38.411007,21.567404,0.323336,0.049424,0.891014,0.271500,22.315378,18.004999,4.530422,0.088550,0.035450,0.017225,0.177550,0.592450,0.301550,0.609675
1000,1500,187548.7638,8950941.8997,0.565234,139.815552,40.159218,133.103271,37.929733,119.133575,36.651127,23.072247,0.326664,0.050264,0.872816,0.253475,29.144545,15.945815,6.370062,0.146875,0.044875,0.034250,0.208750,0.465775,0.400500,0.500025
1000,1600,187598.7638,8950941.8997,0.713496,134.954102,38.953537,128.437103,37.295025,116.029327,36.199551,22.294821,0.330726,0.052746,0.871563,0.267100,27.249500,14.090236,6.770535,0.191475,0.052650,0.033525,0.138650,0.486500,0.382775,0.520025
1000,1700,187648.7638,8950941.8997,0.933270,129.486069,40.666489,121.833649,37.168362,111.058998,35.936592,24.762859,0.325597,0.053183,0.859112,0.275750,29.931894,15.530881,6.970117,0.263725,0.061175,0.026775,0.087875,0.487625,0.412775,0.514400
1000,1800,187698.7638,8950941.8997,0.768100,136.849243,41.759987,125.078827,39.835941,117.083672,36.556782,25.622187,0.360557,0.057888,0.868493,0.236650,33.375111,17.012608,7.338175,0.389925,0.076825,0.037525,0.116675,0.306700,0.583425,0.344225
1100,0,186798.7638,8950891.8997,0.191149,134.826523,25.918831,127.911346,24.200054,107.242447,24.727222,12.474231,0.385696,0.108154,0.834758,0.180525,-518.377991,2267.918701,30.653313,0.052350,0.012550,0.002625,0.112100,0.773950,0.177000,0.776575
1100,100,186848.7638,8950891.8997,0.149598,133.557724,23.168882,127.736023,20.840170,105.679153,21.864378,10.947509,0.379064,0.117325,0.812602,0.166675,24.975206,14.474245,5.889760,0.010925,0.002200,0.000275,0.118075,0.832925,0.131200,0.833200
